"infant_mortality","flu_activity","dengue_activity","year","country"
38.4,372,0.142,2009,Bolivia
38.4,387,0.142,2009,Bolivia
38.4,438,0.142,2009,Bolivia
38.4,352,0.142,2009,Bolivia
38.4,402,0.142,2009,Bolivia
38.4,413,0.142,2009,Bolivia
38.4,383,0.142,2009,Bolivia
38.4,307,0.142,2009,Bolivia
38.4,310,0.142,2009,Bolivia
38.4,301,0.142,2009,Bolivia
38.4,256,0.142,2009,Bolivia
38.4,215,0.142,2009,Bolivia
38.4,199,0.142,2009,Bolivia
38.4,204,0.142,2009,Bolivia
38.4,218,0.142,2009,Bolivia
38.4,222,0.142,2009,Bolivia
38.4,226,0.142,2009,Bolivia
38.4,192,0.142,2009,Bolivia
38.4,168,0.142,2009,Bolivia
38.4,144,0.156,2009,Bolivia
38.4,131,0.156,2009,Bolivia
38.4,168,0.156,2009,Bolivia
38.4,176,0.156,2009,Bolivia
38.4,191,0.156,2009,Bolivia
38.4,209,0.156,2009,Bolivia
38.4,238,0.156,2009,Bolivia
38.4,256,0.156,2009,Bolivia
38.4,246,0.156,2009,Bolivia
38.4,223,0.156,2009,Bolivia
38.4,241,0.156,2009,Bolivia
38.4,271,0.156,2009,Bolivia
38.4,271,0.156,2009,Bolivia
38.4,291,0.156,2009,Bolivia
38.4,257,0.156,2009,Bolivia
38.4,257,0.156,2009,Bolivia
38.4,289,0.156,2009,Bolivia
38.4,281,0.156,2009,Bolivia
38.4,303,0.156,2009,Bolivia
38.4,284,0.156,2009,Bolivia
38.4,302,0.156,2009,Bolivia
38.4,317,0.156,2009,Bolivia
38.4,325,0.156,2009,Bolivia
38.4,284,0.156,2009,Bolivia
38.4,247,0.156,2009,Bolivia
38.4,266,0.156,2009,Bolivia
38.4,289,0.156,2009,Bolivia
38.4,327,0.156,2009,Bolivia
38.4,398,0.156,2009,Bolivia
38.4,353,0.156,2009,Bolivia
38.4,342,0.156,2009,Bolivia
38.4,376,0.156,2009,Bolivia
38.4,398,0.156,2009,Bolivia
38.4,372,0.156,2009,Bolivia
38.4,387,0.156,2009,Bolivia
38.4,438,0.156,2009,Bolivia
38.4,352,0.156,2009,Bolivia
38.4,402,0.156,2009,Bolivia
38.4,413,0.156,2009,Bolivia
38.4,383,0.156,2009,Bolivia
38.4,307,0.156,2009,Bolivia
38.4,310,0.156,2009,Bolivia
38.4,301,0.156,2009,Bolivia
38.4,256,0.156,2009,Bolivia
38.4,215,0.156,2009,Bolivia
38.4,199,0.156,2009,Bolivia
38.4,204,0.156,2009,Bolivia
38.4,218,0.156,2009,Bolivia
38.4,222,0.156,2009,Bolivia
38.4,226,0.156,2009,Bolivia
38.4,192,0.156,2009,Bolivia
38.4,168,0.156,2009,Bolivia
38.4,144,0.164,2009,Bolivia
38.4,131,0.164,2009,Bolivia
38.4,168,0.164,2009,Bolivia
38.4,176,0.164,2009,Bolivia
38.4,191,0.164,2009,Bolivia
38.4,209,0.164,2009,Bolivia
38.4,238,0.164,2009,Bolivia
38.4,256,0.164,2009,Bolivia
38.4,246,0.164,2009,Bolivia
38.4,223,0.164,2009,Bolivia
38.4,241,0.164,2009,Bolivia
38.4,271,0.164,2009,Bolivia
38.4,271,0.164,2009,Bolivia
38.4,291,0.164,2009,Bolivia
38.4,257,0.164,2009,Bolivia
38.4,257,0.164,2009,Bolivia
38.4,289,0.164,2009,Bolivia
38.4,281,0.164,2009,Bolivia
38.4,303,0.164,2009,Bolivia
38.4,284,0.164,2009,Bolivia
38.4,302,0.164,2009,Bolivia
38.4,317,0.164,2009,Bolivia
38.4,325,0.164,2009,Bolivia
38.4,284,0.164,2009,Bolivia
38.4,247,0.164,2009,Bolivia
38.4,266,0.164,2009,Bolivia
38.4,289,0.164,2009,Bolivia
38.4,327,0.164,2009,Bolivia
38.4,398,0.164,2009,Bolivia
38.4,353,0.164,2009,Bolivia
38.4,342,0.164,2009,Bolivia
38.4,376,0.164,2009,Bolivia
38.4,398,0.164,2009,Bolivia
38.4,372,0.164,2009,Bolivia
38.4,387,0.164,2009,Bolivia
38.4,438,0.164,2009,Bolivia
38.4,352,0.164,2009,Bolivia
38.4,402,0.164,2009,Bolivia
38.4,413,0.164,2009,Bolivia
38.4,383,0.164,2009,Bolivia
38.4,307,0.164,2009,Bolivia
38.4,310,0.164,2009,Bolivia
38.4,301,0.164,2009,Bolivia
38.4,256,0.164,2009,Bolivia
38.4,215,0.164,2009,Bolivia
38.4,199,0.164,2009,Bolivia
38.4,204,0.164,2009,Bolivia
38.4,218,0.164,2009,Bolivia
38.4,222,0.164,2009,Bolivia
38.4,226,0.164,2009,Bolivia
38.4,192,0.164,2009,Bolivia
38.4,168,0.164,2009,Bolivia
38.4,144,0.143,2009,Bolivia
38.4,131,0.143,2009,Bolivia
38.4,168,0.143,2009,Bolivia
38.4,176,0.143,2009,Bolivia
38.4,191,0.143,2009,Bolivia
38.4,209,0.143,2009,Bolivia
38.4,238,0.143,2009,Bolivia
38.4,256,0.143,2009,Bolivia
38.4,246,0.143,2009,Bolivia
38.4,223,0.143,2009,Bolivia
38.4,241,0.143,2009,Bolivia
38.4,271,0.143,2009,Bolivia
38.4,271,0.143,2009,Bolivia
38.4,291,0.143,2009,Bolivia
38.4,257,0.143,2009,Bolivia
38.4,257,0.143,2009,Bolivia
38.4,289,0.143,2009,Bolivia
38.4,281,0.143,2009,Bolivia
38.4,303,0.143,2009,Bolivia
38.4,284,0.143,2009,Bolivia
38.4,302,0.143,2009,Bolivia
38.4,317,0.143,2009,Bolivia
38.4,325,0.143,2009,Bolivia
38.4,284,0.143,2009,Bolivia
38.4,247,0.143,2009,Bolivia
38.4,266,0.143,2009,Bolivia
38.4,289,0.143,2009,Bolivia
38.4,327,0.143,2009,Bolivia
38.4,398,0.143,2009,Bolivia
38.4,353,0.143,2009,Bolivia
38.4,342,0.143,2009,Bolivia
38.4,376,0.143,2009,Bolivia
38.4,398,0.143,2009,Bolivia
38.4,372,0.143,2009,Bolivia
38.4,387,0.143,2009,Bolivia
38.4,438,0.143,2009,Bolivia
38.4,352,0.143,2009,Bolivia
38.4,402,0.143,2009,Bolivia
38.4,413,0.143,2009,Bolivia
38.4,383,0.143,2009,Bolivia
38.4,307,0.143,2009,Bolivia
38.4,310,0.143,2009,Bolivia
38.4,301,0.143,2009,Bolivia
38.4,256,0.143,2009,Bolivia
38.4,215,0.143,2009,Bolivia
38.4,199,0.143,2009,Bolivia
38.4,204,0.143,2009,Bolivia
38.4,218,0.143,2009,Bolivia
38.4,222,0.143,2009,Bolivia
38.4,226,0.143,2009,Bolivia
38.4,192,0.143,2009,Bolivia
38.4,168,0.143,2009,Bolivia
38.4,144,0.111,2009,Bolivia
38.4,131,0.111,2009,Bolivia
38.4,168,0.111,2009,Bolivia
38.4,176,0.111,2009,Bolivia
38.4,191,0.111,2009,Bolivia
38.4,209,0.111,2009,Bolivia
38.4,238,0.111,2009,Bolivia
38.4,256,0.111,2009,Bolivia
38.4,246,0.111,2009,Bolivia
38.4,223,0.111,2009,Bolivia
38.4,241,0.111,2009,Bolivia
38.4,271,0.111,2009,Bolivia
38.4,271,0.111,2009,Bolivia
38.4,291,0.111,2009,Bolivia
38.4,257,0.111,2009,Bolivia
38.4,257,0.111,2009,Bolivia
38.4,289,0.111,2009,Bolivia
38.4,281,0.111,2009,Bolivia
38.4,303,0.111,2009,Bolivia
38.4,284,0.111,2009,Bolivia
38.4,302,0.111,2009,Bolivia
38.4,317,0.111,2009,Bolivia
38.4,325,0.111,2009,Bolivia
38.4,284,0.111,2009,Bolivia
38.4,247,0.111,2009,Bolivia
38.4,266,0.111,2009,Bolivia
38.4,289,0.111,2009,Bolivia
38.4,327,0.111,2009,Bolivia
38.4,398,0.111,2009,Bolivia
38.4,353,0.111,2009,Bolivia
38.4,342,0.111,2009,Bolivia
38.4,376,0.111,2009,Bolivia
38.4,398,0.111,2009,Bolivia
38.4,372,0.111,2009,Bolivia
38.4,387,0.111,2009,Bolivia
38.4,438,0.111,2009,Bolivia
38.4,352,0.111,2009,Bolivia
38.4,402,0.111,2009,Bolivia
38.4,413,0.111,2009,Bolivia
38.4,383,0.111,2009,Bolivia
38.4,307,0.111,2009,Bolivia
38.4,310,0.111,2009,Bolivia
38.4,301,0.111,2009,Bolivia
38.4,256,0.111,2009,Bolivia
38.4,215,0.111,2009,Bolivia
38.4,199,0.111,2009,Bolivia
38.4,204,0.111,2009,Bolivia
38.4,218,0.111,2009,Bolivia
38.4,222,0.111,2009,Bolivia
38.4,226,0.111,2009,Bolivia
38.4,192,0.111,2009,Bolivia
38.4,168,0.111,2009,Bolivia
38.4,144,0.1,2009,Bolivia
38.4,131,0.1,2009,Bolivia
38.4,168,0.1,2009,Bolivia
38.4,176,0.1,2009,Bolivia
38.4,191,0.1,2009,Bolivia
38.4,209,0.1,2009,Bolivia
38.4,238,0.1,2009,Bolivia
38.4,256,0.1,2009,Bolivia
38.4,246,0.1,2009,Bolivia
38.4,223,0.1,2009,Bolivia
38.4,241,0.1,2009,Bolivia
38.4,271,0.1,2009,Bolivia
38.4,271,0.1,2009,Bolivia
38.4,291,0.1,2009,Bolivia
38.4,257,0.1,2009,Bolivia
38.4,257,0.1,2009,Bolivia
38.4,289,0.1,2009,Bolivia
38.4,281,0.1,2009,Bolivia
38.4,303,0.1,2009,Bolivia
38.4,284,0.1,2009,Bolivia
38.4,302,0.1,2009,Bolivia
38.4,317,0.1,2009,Bolivia
38.4,325,0.1,2009,Bolivia
38.4,284,0.1,2009,Bolivia
38.4,247,0.1,2009,Bolivia
38.4,266,0.1,2009,Bolivia
38.4,289,0.1,2009,Bolivia
38.4,327,0.1,2009,Bolivia
38.4,398,0.1,2009,Bolivia
38.4,353,0.1,2009,Bolivia
38.4,342,0.1,2009,Bolivia
38.4,376,0.1,2009,Bolivia
38.4,398,0.1,2009,Bolivia
38.4,372,0.1,2009,Bolivia
38.4,387,0.1,2009,Bolivia
38.4,438,0.1,2009,Bolivia
38.4,352,0.1,2009,Bolivia
38.4,402,0.1,2009,Bolivia
38.4,413,0.1,2009,Bolivia
38.4,383,0.1,2009,Bolivia
38.4,307,0.1,2009,Bolivia
38.4,310,0.1,2009,Bolivia
38.4,301,0.1,2009,Bolivia
38.4,256,0.1,2009,Bolivia
38.4,215,0.1,2009,Bolivia
38.4,199,0.1,2009,Bolivia
38.4,204,0.1,2009,Bolivia
38.4,218,0.1,2009,Bolivia
38.4,222,0.1,2009,Bolivia
38.4,226,0.1,2009,Bolivia
38.4,192,0.1,2009,Bolivia
38.4,168,0.1,2009,Bolivia
38.4,144,0.084,2009,Bolivia
38.4,131,0.084,2009,Bolivia
38.4,168,0.084,2009,Bolivia
38.4,176,0.084,2009,Bolivia
38.4,191,0.084,2009,Bolivia
38.4,209,0.084,2009,Bolivia
38.4,238,0.084,2009,Bolivia
38.4,256,0.084,2009,Bolivia
38.4,246,0.084,2009,Bolivia
38.4,223,0.084,2009,Bolivia
38.4,241,0.084,2009,Bolivia
38.4,271,0.084,2009,Bolivia
38.4,271,0.084,2009,Bolivia
38.4,291,0.084,2009,Bolivia
38.4,257,0.084,2009,Bolivia
38.4,257,0.084,2009,Bolivia
38.4,289,0.084,2009,Bolivia
38.4,281,0.084,2009,Bolivia
38.4,303,0.084,2009,Bolivia
38.4,284,0.084,2009,Bolivia
38.4,302,0.084,2009,Bolivia
38.4,317,0.084,2009,Bolivia
38.4,325,0.084,2009,Bolivia
38.4,284,0.084,2009,Bolivia
38.4,247,0.084,2009,Bolivia
38.4,266,0.084,2009,Bolivia
38.4,289,0.084,2009,Bolivia
38.4,327,0.084,2009,Bolivia
38.4,398,0.084,2009,Bolivia
38.4,353,0.084,2009,Bolivia
38.4,342,0.084,2009,Bolivia
38.4,376,0.084,2009,Bolivia
38.4,398,0.084,2009,Bolivia
38.4,372,0.084,2009,Bolivia
38.4,387,0.084,2009,Bolivia
38.4,438,0.084,2009,Bolivia
38.4,352,0.084,2009,Bolivia
38.4,402,0.084,2009,Bolivia
38.4,413,0.084,2009,Bolivia
38.4,383,0.084,2009,Bolivia
38.4,307,0.084,2009,Bolivia
38.4,310,0.084,2009,Bolivia
38.4,301,0.084,2009,Bolivia
38.4,256,0.084,2009,Bolivia
38.4,215,0.084,2009,Bolivia
38.4,199,0.084,2009,Bolivia
38.4,204,0.084,2009,Bolivia
38.4,218,0.084,2009,Bolivia
38.4,222,0.084,2009,Bolivia
38.4,226,0.084,2009,Bolivia
38.4,192,0.084,2009,Bolivia
38.4,168,0.084,2009,Bolivia
38.4,144,0.099,2009,Bolivia
38.4,131,0.099,2009,Bolivia
38.4,168,0.099,2009,Bolivia
38.4,176,0.099,2009,Bolivia
38.4,191,0.099,2009,Bolivia
38.4,209,0.099,2009,Bolivia
38.4,238,0.099,2009,Bolivia
38.4,256,0.099,2009,Bolivia
38.4,246,0.099,2009,Bolivia
38.4,223,0.099,2009,Bolivia
38.4,241,0.099,2009,Bolivia
38.4,271,0.099,2009,Bolivia
38.4,271,0.099,2009,Bolivia
38.4,291,0.099,2009,Bolivia
38.4,257,0.099,2009,Bolivia
38.4,257,0.099,2009,Bolivia
38.4,289,0.099,2009,Bolivia
38.4,281,0.099,2009,Bolivia
38.4,303,0.099,2009,Bolivia
38.4,284,0.099,2009,Bolivia
38.4,302,0.099,2009,Bolivia
38.4,317,0.099,2009,Bolivia
38.4,325,0.099,2009,Bolivia
38.4,284,0.099,2009,Bolivia
38.4,247,0.099,2009,Bolivia
38.4,266,0.099,2009,Bolivia
38.4,289,0.099,2009,Bolivia
38.4,327,0.099,2009,Bolivia
38.4,398,0.099,2009,Bolivia
38.4,353,0.099,2009,Bolivia
38.4,342,0.099,2009,Bolivia
38.4,376,0.099,2009,Bolivia
38.4,398,0.099,2009,Bolivia
38.4,372,0.099,2009,Bolivia
38.4,387,0.099,2009,Bolivia
38.4,438,0.099,2009,Bolivia
38.4,352,0.099,2009,Bolivia
38.4,402,0.099,2009,Bolivia
38.4,413,0.099,2009,Bolivia
38.4,383,0.099,2009,Bolivia
38.4,307,0.099,2009,Bolivia
38.4,310,0.099,2009,Bolivia
38.4,301,0.099,2009,Bolivia
38.4,256,0.099,2009,Bolivia
38.4,215,0.099,2009,Bolivia
38.4,199,0.099,2009,Bolivia
38.4,204,0.099,2009,Bolivia
38.4,218,0.099,2009,Bolivia
38.4,222,0.099,2009,Bolivia
38.4,226,0.099,2009,Bolivia
38.4,192,0.099,2009,Bolivia
38.4,168,0.099,2009,Bolivia
38.4,144,0.096,2009,Bolivia
38.4,131,0.096,2009,Bolivia
38.4,168,0.096,2009,Bolivia
38.4,176,0.096,2009,Bolivia
38.4,191,0.096,2009,Bolivia
38.4,209,0.096,2009,Bolivia
38.4,238,0.096,2009,Bolivia
38.4,256,0.096,2009,Bolivia
38.4,246,0.096,2009,Bolivia
38.4,223,0.096,2009,Bolivia
38.4,241,0.096,2009,Bolivia
38.4,271,0.096,2009,Bolivia
38.4,271,0.096,2009,Bolivia
38.4,291,0.096,2009,Bolivia
38.4,257,0.096,2009,Bolivia
38.4,257,0.096,2009,Bolivia
38.4,289,0.096,2009,Bolivia
38.4,281,0.096,2009,Bolivia
38.4,303,0.096,2009,Bolivia
38.4,284,0.096,2009,Bolivia
38.4,302,0.096,2009,Bolivia
38.4,317,0.096,2009,Bolivia
38.4,325,0.096,2009,Bolivia
38.4,284,0.096,2009,Bolivia
38.4,247,0.096,2009,Bolivia
38.4,266,0.096,2009,Bolivia
38.4,289,0.096,2009,Bolivia
38.4,327,0.096,2009,Bolivia
38.4,398,0.096,2009,Bolivia
38.4,353,0.096,2009,Bolivia
38.4,342,0.096,2009,Bolivia
38.4,376,0.096,2009,Bolivia
38.4,398,0.096,2009,Bolivia
38.4,372,0.096,2009,Bolivia
38.4,387,0.096,2009,Bolivia
38.4,438,0.096,2009,Bolivia
38.4,352,0.096,2009,Bolivia
38.4,402,0.096,2009,Bolivia
38.4,413,0.096,2009,Bolivia
38.4,383,0.096,2009,Bolivia
38.4,307,0.096,2009,Bolivia
38.4,310,0.096,2009,Bolivia
38.4,301,0.096,2009,Bolivia
38.4,256,0.096,2009,Bolivia
38.4,215,0.096,2009,Bolivia
38.4,199,0.096,2009,Bolivia
38.4,204,0.096,2009,Bolivia
38.4,218,0.096,2009,Bolivia
38.4,222,0.096,2009,Bolivia
38.4,226,0.096,2009,Bolivia
38.4,192,0.096,2009,Bolivia
38.4,168,0.096,2009,Bolivia
38.4,144,0.074,2009,Bolivia
38.4,131,0.074,2009,Bolivia
38.4,168,0.074,2009,Bolivia
38.4,176,0.074,2009,Bolivia
38.4,191,0.074,2009,Bolivia
38.4,209,0.074,2009,Bolivia
38.4,238,0.074,2009,Bolivia
38.4,256,0.074,2009,Bolivia
38.4,246,0.074,2009,Bolivia
38.4,223,0.074,2009,Bolivia
38.4,241,0.074,2009,Bolivia
38.4,271,0.074,2009,Bolivia
38.4,271,0.074,2009,Bolivia
38.4,291,0.074,2009,Bolivia
38.4,257,0.074,2009,Bolivia
38.4,257,0.074,2009,Bolivia
38.4,289,0.074,2009,Bolivia
38.4,281,0.074,2009,Bolivia
38.4,303,0.074,2009,Bolivia
38.4,284,0.074,2009,Bolivia
38.4,302,0.074,2009,Bolivia
38.4,317,0.074,2009,Bolivia
38.4,325,0.074,2009,Bolivia
38.4,284,0.074,2009,Bolivia
38.4,247,0.074,2009,Bolivia
38.4,266,0.074,2009,Bolivia
38.4,289,0.074,2009,Bolivia
38.4,327,0.074,2009,Bolivia
38.4,398,0.074,2009,Bolivia
38.4,353,0.074,2009,Bolivia
38.4,342,0.074,2009,Bolivia
38.4,376,0.074,2009,Bolivia
38.4,398,0.074,2009,Bolivia
38.4,372,0.074,2009,Bolivia
38.4,387,0.074,2009,Bolivia
38.4,438,0.074,2009,Bolivia
38.4,352,0.074,2009,Bolivia
38.4,402,0.074,2009,Bolivia
38.4,413,0.074,2009,Bolivia
38.4,383,0.074,2009,Bolivia
38.4,307,0.074,2009,Bolivia
38.4,310,0.074,2009,Bolivia
38.4,301,0.074,2009,Bolivia
38.4,256,0.074,2009,Bolivia
38.4,215,0.074,2009,Bolivia
38.4,199,0.074,2009,Bolivia
38.4,204,0.074,2009,Bolivia
38.4,218,0.074,2009,Bolivia
38.4,222,0.074,2009,Bolivia
38.4,226,0.074,2009,Bolivia
38.4,192,0.074,2009,Bolivia
38.4,168,0.074,2009,Bolivia
38.4,144,0.064,2009,Bolivia
38.4,131,0.064,2009,Bolivia
38.4,168,0.064,2009,Bolivia
38.4,176,0.064,2009,Bolivia
38.4,191,0.064,2009,Bolivia
38.4,209,0.064,2009,Bolivia
38.4,238,0.064,2009,Bolivia
38.4,256,0.064,2009,Bolivia
38.4,246,0.064,2009,Bolivia
38.4,223,0.064,2009,Bolivia
38.4,241,0.064,2009,Bolivia
38.4,271,0.064,2009,Bolivia
38.4,271,0.064,2009,Bolivia
38.4,291,0.064,2009,Bolivia
38.4,257,0.064,2009,Bolivia
38.4,257,0.064,2009,Bolivia
38.4,289,0.064,2009,Bolivia
38.4,281,0.064,2009,Bolivia
38.4,303,0.064,2009,Bolivia
38.4,284,0.064,2009,Bolivia
38.4,302,0.064,2009,Bolivia
38.4,317,0.064,2009,Bolivia
38.4,325,0.064,2009,Bolivia
38.4,284,0.064,2009,Bolivia
38.4,247,0.064,2009,Bolivia
38.4,266,0.064,2009,Bolivia
38.4,289,0.064,2009,Bolivia
38.4,327,0.064,2009,Bolivia
38.4,398,0.064,2009,Bolivia
38.4,353,0.064,2009,Bolivia
38.4,342,0.064,2009,Bolivia
38.4,376,0.064,2009,Bolivia
38.4,398,0.064,2009,Bolivia
38.4,372,0.064,2009,Bolivia
38.4,387,0.064,2009,Bolivia
38.4,438,0.064,2009,Bolivia
38.4,352,0.064,2009,Bolivia
38.4,402,0.064,2009,Bolivia
38.4,413,0.064,2009,Bolivia
38.4,383,0.064,2009,Bolivia
38.4,307,0.064,2009,Bolivia
38.4,310,0.064,2009,Bolivia
38.4,301,0.064,2009,Bolivia
38.4,256,0.064,2009,Bolivia
38.4,215,0.064,2009,Bolivia
38.4,199,0.064,2009,Bolivia
38.4,204,0.064,2009,Bolivia
38.4,218,0.064,2009,Bolivia
38.4,222,0.064,2009,Bolivia
38.4,226,0.064,2009,Bolivia
38.4,192,0.064,2009,Bolivia
38.4,168,0.064,2009,Bolivia
38.4,144,0.048,2009,Bolivia
38.4,131,0.048,2009,Bolivia
38.4,168,0.048,2009,Bolivia
38.4,176,0.048,2009,Bolivia
38.4,191,0.048,2009,Bolivia
38.4,209,0.048,2009,Bolivia
38.4,238,0.048,2009,Bolivia
38.4,256,0.048,2009,Bolivia
38.4,246,0.048,2009,Bolivia
38.4,223,0.048,2009,Bolivia
38.4,241,0.048,2009,Bolivia
38.4,271,0.048,2009,Bolivia
38.4,271,0.048,2009,Bolivia
38.4,291,0.048,2009,Bolivia
38.4,257,0.048,2009,Bolivia
38.4,257,0.048,2009,Bolivia
38.4,289,0.048,2009,Bolivia
38.4,281,0.048,2009,Bolivia
38.4,303,0.048,2009,Bolivia
38.4,284,0.048,2009,Bolivia
38.4,302,0.048,2009,Bolivia
38.4,317,0.048,2009,Bolivia
38.4,325,0.048,2009,Bolivia
38.4,284,0.048,2009,Bolivia
38.4,247,0.048,2009,Bolivia
38.4,266,0.048,2009,Bolivia
38.4,289,0.048,2009,Bolivia
38.4,327,0.048,2009,Bolivia
38.4,398,0.048,2009,Bolivia
38.4,353,0.048,2009,Bolivia
38.4,342,0.048,2009,Bolivia
38.4,376,0.048,2009,Bolivia
38.4,398,0.048,2009,Bolivia
38.4,372,0.048,2009,Bolivia
38.4,387,0.048,2009,Bolivia
38.4,438,0.048,2009,Bolivia
38.4,352,0.048,2009,Bolivia
38.4,402,0.048,2009,Bolivia
38.4,413,0.048,2009,Bolivia
38.4,383,0.048,2009,Bolivia
38.4,307,0.048,2009,Bolivia
38.4,310,0.048,2009,Bolivia
38.4,301,0.048,2009,Bolivia
38.4,256,0.048,2009,Bolivia
38.4,215,0.048,2009,Bolivia
38.4,199,0.048,2009,Bolivia
38.4,204,0.048,2009,Bolivia
38.4,218,0.048,2009,Bolivia
38.4,222,0.048,2009,Bolivia
38.4,226,0.048,2009,Bolivia
38.4,192,0.048,2009,Bolivia
38.4,168,0.048,2009,Bolivia
38.4,144,0.055,2009,Bolivia
38.4,131,0.055,2009,Bolivia
38.4,168,0.055,2009,Bolivia
38.4,176,0.055,2009,Bolivia
38.4,191,0.055,2009,Bolivia
38.4,209,0.055,2009,Bolivia
38.4,238,0.055,2009,Bolivia
38.4,256,0.055,2009,Bolivia
38.4,246,0.055,2009,Bolivia
38.4,223,0.055,2009,Bolivia
38.4,241,0.055,2009,Bolivia
38.4,271,0.055,2009,Bolivia
38.4,271,0.055,2009,Bolivia
38.4,291,0.055,2009,Bolivia
38.4,257,0.055,2009,Bolivia
38.4,257,0.055,2009,Bolivia
38.4,289,0.055,2009,Bolivia
38.4,281,0.055,2009,Bolivia
38.4,303,0.055,2009,Bolivia
38.4,284,0.055,2009,Bolivia
38.4,302,0.055,2009,Bolivia
38.4,317,0.055,2009,Bolivia
38.4,325,0.055,2009,Bolivia
38.4,284,0.055,2009,Bolivia
38.4,247,0.055,2009,Bolivia
38.4,266,0.055,2009,Bolivia
38.4,289,0.055,2009,Bolivia
38.4,327,0.055,2009,Bolivia
38.4,398,0.055,2009,Bolivia
38.4,353,0.055,2009,Bolivia
38.4,342,0.055,2009,Bolivia
38.4,376,0.055,2009,Bolivia
38.4,398,0.055,2009,Bolivia
38.4,372,0.055,2009,Bolivia
38.4,387,0.055,2009,Bolivia
38.4,438,0.055,2009,Bolivia
38.4,352,0.055,2009,Bolivia
38.4,402,0.055,2009,Bolivia
38.4,413,0.055,2009,Bolivia
38.4,383,0.055,2009,Bolivia
38.4,307,0.055,2009,Bolivia
38.4,310,0.055,2009,Bolivia
38.4,301,0.055,2009,Bolivia
38.4,256,0.055,2009,Bolivia
38.4,215,0.055,2009,Bolivia
38.4,199,0.055,2009,Bolivia
38.4,204,0.055,2009,Bolivia
38.4,218,0.055,2009,Bolivia
38.4,222,0.055,2009,Bolivia
38.4,226,0.055,2009,Bolivia
38.4,192,0.055,2009,Bolivia
38.4,168,0.055,2009,Bolivia
38.4,144,0.077,2009,Bolivia
38.4,131,0.077,2009,Bolivia
38.4,168,0.077,2009,Bolivia
38.4,176,0.077,2009,Bolivia
38.4,191,0.077,2009,Bolivia
38.4,209,0.077,2009,Bolivia
38.4,238,0.077,2009,Bolivia
38.4,256,0.077,2009,Bolivia
38.4,246,0.077,2009,Bolivia
38.4,223,0.077,2009,Bolivia
38.4,241,0.077,2009,Bolivia
38.4,271,0.077,2009,Bolivia
38.4,271,0.077,2009,Bolivia
38.4,291,0.077,2009,Bolivia
38.4,257,0.077,2009,Bolivia
38.4,257,0.077,2009,Bolivia
38.4,289,0.077,2009,Bolivia
38.4,281,0.077,2009,Bolivia
38.4,303,0.077,2009,Bolivia
38.4,284,0.077,2009,Bolivia
38.4,302,0.077,2009,Bolivia
38.4,317,0.077,2009,Bolivia
38.4,325,0.077,2009,Bolivia
38.4,284,0.077,2009,Bolivia
38.4,247,0.077,2009,Bolivia
38.4,266,0.077,2009,Bolivia
38.4,289,0.077,2009,Bolivia
38.4,327,0.077,2009,Bolivia
38.4,398,0.077,2009,Bolivia
38.4,353,0.077,2009,Bolivia
38.4,342,0.077,2009,Bolivia
38.4,376,0.077,2009,Bolivia
38.4,398,0.077,2009,Bolivia
38.4,372,0.077,2009,Bolivia
38.4,387,0.077,2009,Bolivia
38.4,438,0.077,2009,Bolivia
38.4,352,0.077,2009,Bolivia
38.4,402,0.077,2009,Bolivia
38.4,413,0.077,2009,Bolivia
38.4,383,0.077,2009,Bolivia
38.4,307,0.077,2009,Bolivia
38.4,310,0.077,2009,Bolivia
38.4,301,0.077,2009,Bolivia
38.4,256,0.077,2009,Bolivia
38.4,215,0.077,2009,Bolivia
38.4,199,0.077,2009,Bolivia
38.4,204,0.077,2009,Bolivia
38.4,218,0.077,2009,Bolivia
38.4,222,0.077,2009,Bolivia
38.4,226,0.077,2009,Bolivia
38.4,192,0.077,2009,Bolivia
38.4,168,0.077,2009,Bolivia
38.4,144,0.069,2009,Bolivia
38.4,131,0.069,2009,Bolivia
38.4,168,0.069,2009,Bolivia
38.4,176,0.069,2009,Bolivia
38.4,191,0.069,2009,Bolivia
38.4,209,0.069,2009,Bolivia
38.4,238,0.069,2009,Bolivia
38.4,256,0.069,2009,Bolivia
38.4,246,0.069,2009,Bolivia
38.4,223,0.069,2009,Bolivia
38.4,241,0.069,2009,Bolivia
38.4,271,0.069,2009,Bolivia
38.4,271,0.069,2009,Bolivia
38.4,291,0.069,2009,Bolivia
38.4,257,0.069,2009,Bolivia
38.4,257,0.069,2009,Bolivia
38.4,289,0.069,2009,Bolivia
38.4,281,0.069,2009,Bolivia
38.4,303,0.069,2009,Bolivia
38.4,284,0.069,2009,Bolivia
38.4,302,0.069,2009,Bolivia
38.4,317,0.069,2009,Bolivia
38.4,325,0.069,2009,Bolivia
38.4,284,0.069,2009,Bolivia
38.4,247,0.069,2009,Bolivia
38.4,266,0.069,2009,Bolivia
38.4,289,0.069,2009,Bolivia
38.4,327,0.069,2009,Bolivia
38.4,398,0.069,2009,Bolivia
38.4,353,0.069,2009,Bolivia
38.4,342,0.069,2009,Bolivia
38.4,376,0.069,2009,Bolivia
38.4,398,0.069,2009,Bolivia
38.4,372,0.069,2009,Bolivia
38.4,387,0.069,2009,Bolivia
38.4,438,0.069,2009,Bolivia
38.4,352,0.069,2009,Bolivia
38.4,402,0.069,2009,Bolivia
38.4,413,0.069,2009,Bolivia
38.4,383,0.069,2009,Bolivia
